cdlengulfing,cdltakuri,cdlgravestonedoji,cdlinneck,cdl3blackcrows,cosh,cdlspinningtop,cdlseparatinglines,cdltasukigap,cdlcounterattack,cdlkickingbylength,tan,cdleveningstar,cdlonneck,cdladvanceblock,cdlharamicross,ht_trendmode,cdlhighwave,sub,cdlmarubozu,cdltristar,cdldojistar,cdlbelthold,cdlhikkake,cdlharami,sin,cdlunique3river,cdlladderbottom,cdlhomingpigeon,cdleveningdojistar,cdlidentical3crows,cdl2crows,cdl3linestrike,cdlmatchinglow,cdlmorningdojistar,cdllongleggeddoji,cdlshortline,cdlxsidegap3methods,cdl3whitesoldiers,cdlshootingstar,cdlkicking,sinh,cdlstalledpattern,cdlpiercing,cdlhikkakemod,cdlgapsidesidewhite,cdlhammer,cos,cdlmorningstar,cdllongline,cdldarkcloudcover,cdlsticksandwich,tanh,cdl3outside,cdlhangingman,cdlabandonedbaby,cdlrickshawman,cdldoji,bop,cdlinvertedhammer,exp,cdlthrusting,cdl3inside,cdlclosingmarubozu,div,cdlrisefall3methods,cdldragonflydoji
0.0022838546793152626,-0.030033588192221614,-0.03918340706478203,-0.0026669587634438252,-0.0071967878874046138,0.53409586066756953,-0.018958873783507135,0.022978700727536928,-0.00055628521659031145,-0.0032830645115697146,-0.0013365038746408738,-0.037301135055411591,-0.0028039861657947005,-0.004052285021295495,-0.020774117178410278,-0.00027925689259942625,-0.080770727243966292,-0.01835164345217968,0.24248737426000633,0.006981894728963183,0.0017611670493792265,-0.0044205293357874901,0.0071212344776587447,-0.0011656025744883089,0.00034648977304728153,-0.29208074907420778,-0.0035137833243821135,-0.0051680573897224654,-0.0039564142585947967,-0.0041582356801214727,0.008876338478312526,-0.010681380213569534,0.0043864644017377503,-0.0080416621091248808,-0.0012462120067900143,-0.04347132024772786,-0.014185416809596958,-0.010590366558359661,-0.001974684775358703,0.0021120932388248997,0.00096475689407712732,0.53409586076360505,-0.0011186914709911296,0.012909260152020851,-0.0027722766478830039,0.0066255381428246647,-0.0081843193734942987,0.2428684412497992,0.01499302741655297,0.0074856603866491978,-0.0027604635358110391,-0.0025675437978560037,0.26842779259855881,0.0089863234461767562,0.011180846686802505,-0.004893941052337176,-0.002192475756432766,-0.047945610535390683,0.011652172837596553,-0.003763990731335641,0.53409586071565374,-0.01092417083107727,-0.012526355968677053,0.0080053942684912786,-0.20738712333495057,0.003121522606980539,-0.028893057957441227
